country_code,country_name,year,T_4000,T_4100,T_4200,T_4300,T_4500,T_4600,_T,T_4310,T_4320,total_tax_pct_gdp,property_tax_pct_gdp,inheritance_gifts_pct_gdp,inheritance_pct_gdp,gifts_pct_gdp,share_4300_total_tax_pct,share_4000_total_tax_pct,share_4300_in_property_pct,share_4200_in_property_pct,gift_share_within_4300,inherit_share_within_4300
AUS,Australia,1990,2.511,1.48,0,0,0,0,28.051,,,28.051,2.511,0,,,0,8.951552529321594,0,0,,
AUS,Australia,1991,2.602,1.543,0,0,0,0,26.615,,,26.615,2.602,0,,,0,9.776441856096186,0,0,,
AUS,Australia,1992,2.61,1.506,0,0,0,0,26.085,,,26.085,2.61,0,,,0,10.005750431282346,0,0,,
AUS,Australia,1993,2.729,1.439,0,0,0,0,26.555,,,26.555,2.729,0,,,0,10.27678403313877,0,0,,
AUS,Australia,1994,2.548,1.36,0,0,0,0,27.436,,,27.436,2.548,0,,,0,9.287068085726782,0,0,,
AUS,Australia,1995,2.482,1.318,0,0,0,0,28.211,,,28.211,2.482,0,,,0,8.797986600971255,0,0,,
AUS,Australia,1996,2.593,1.326,0,0,0,0,28.852,,,28.852,2.593,0,,,0,8.987245251629004,0,0,,
AUS,Australia,1997,2.631,1.313,0,0,0,0,28.61,,,28.61,2.631,0,,,0,9.19608528486543,0,0,,
AUS,Australia,1998,2.642,1.292,0,0,0,0,29.353,,,29.353,2.642,0,,,0,9.000783565563996,0,0,,
AUS,Australia,1999,2.738,1.275,0,0,0,0,29.78,,,29.78,2.738,0,,,0,9.194089993284082,0,0,,
AUS,Australia,2000,2.661,1.282,0,0,0,0,30.358,,,30.358,2.661,0,,,0,8.765399565188748,0,0,,
AUS,Australia,2001,2.539,1.259,0,0,0,0,28.843,,,28.843,2.539,0,,,0,8.802829109315953,0,0,,
AUS,Australia,2002,2.667,1.296,0,0,0,0,29.72,,,29.72,2.667,0,,,0,8.973755047106327,0,0,,
AUS,Australia,2003,2.823,1.329,0,0,0,0,29.816,,,29.816,2.823,0,,,0,9.468070834451302,0,0,,
AUS,Australia,2004,2.622,1.364,0,0,0,0,30.118,,,30.118,2.622,0,,,0,8.705757354406003,0,0,,
AUS,Australia,2005,2.569,1.329,0,0,0,0,29.815,,,29.815,2.569,0,,,0,8.61646822069428,0,0,,
AUS,Australia,2006,2.69,1.36,0,0,0,0,29.265,,,29.265,2.69,0,,,0,9.191867418417905,0,0,,
AUS,Australia,2007,2.639,1.324,0,0,0,0,29.397,,,29.397,2.639,0,,,0,8.977106507466747,0,0,,
AUS,Australia,2008,2.212,1.401,0,0,0,0,26.723,,,26.723,2.212,0,,,0,8.277513752198482,0,0,,
AUS,Australia,2009,2.445,1.432,0,0,0,0,25.395,,,25.395,2.445,0,,,0,9.627879503839338,0,0,,
AUS,Australia,2010,2.361,1.403,0,0,0,0,25.147,,,25.147,2.361,0,,,0,9.388793891915538,0,0,,
AUS,Australia,2011,2.238,1.383,0,0,0,0,25.774,,,25.774,2.238,0,,,0,8.683169085124543,0,0,,
AUS,Australia,2012,2.342,1.418,0,0,0,0,26.803,,,26.803,2.342,0,,,0,8.737827855090847,0,0,,
AUS,Australia,2013,2.559,1.475,0,0,0,0,26.955,,,26.955,2.559,0,,,0,9.493600445186424,0,0,,
AUS,Australia,2014,2.786,1.543,0,0,0,0,27.15,,,27.15,2.786,0,,,0,10.261510128913445,0,0,,
AUS,Australia,2015,2.964,1.606,0,0,0,0,27.773,,,27.773,2.964,0,,,0,10.672235624527419,0,0,,
AUS,Australia,2016,2.959,1.634,0,0,0,0,27.511,,,27.511,2.959,0,,,0,10.755697720911636,0,0,,
AUS,Australia,2017,2.87,1.643,0,0,0,0,28.517,,,28.517,2.87,0,,,0,10.064172248132694,0,0,,
AUS,Australia,2018,2.724,1.677,0,0,0,0,28.571,,,28.571,2.724,0,,,0,9.534143012145183,0,0,,
AUS,Australia,2019,2.72,1.703,0,0,0,0,27.657,,,27.657,2.72,0,,,0,9.83476154318979,0,0,,
AUS,Australia,2020,2.849,1.65,0,0,0,0,28.251,,,28.251,2.849,0,,,0,10.084598775264594,0,0,,
AUS,Australia,2021,3.178,1.565,0,0,0,0,29.155,,,29.155,3.178,0,,,0,10.900360144057622,0,0,,
AUS,Australia,2022,2.728,1.569,0,0,0,0,29.398,,,29.398,2.728,0,,,0,9.279542826042588,0,0,,
AUT,Austria,1990,1.071,0.258,0.467,0.056,0,0,39.288,,,39.288,1.071,0.056,,,0.1425371614742415,2.7260232131948685,5.228758169934641,43.60410830999067,,
AUT,Austria,1991,1.089,0.242,0.493,0.061,0,0,39.748,,,39.748,1.089,0.061,,,0.15346684109892322,2.7397604910938917,5.601469237832874,45.27089072543618,,
AUT,Austria,1992,1.118,0.264,0.491,0.075,0,0,41.282,,,41.282,1.118,0.075,,,0.18167724431955817,2.7082021219902144,6.708407871198569,43.91771019677996,,
AUT,Austria,1993,1.083,0.266,0.466,0.06,0,0,41.688,,,41.688,1.083,0.06,,,0.14392630972941853,2.5978698906160043,5.540166204986149,43.0286241920591,,
AUT,Austria,1994,0.654,0.263,0.045,0.055,0,0,41.701,,,41.701,0.654,0.055,,,0.13189132155104194,1.5683077144432986,8.409785932721713,6.880733944954128,,
AUT,Austria,1995,0.612,0.259,0.033,0.046,0,0,41.271,,,41.271,0.612,0.046,,,0.11145840905236121,1.4828814421748926,7.516339869281046,5.392156862745098,,
AUT,Austria,1996,0.607,0.259,0.023,0.049,0,0,42.641,,,42.641,0.607,0.049,,,0.11491287727773739,1.4235125817874816,8.0724876441515665,3.789126853377265,,
AUT,Austria,1997,0.576,0.256,0.012,0.048,0,0,43.44,,,43.44,0.576,0.048,,,0.11049723756906078,1.3259668508287292,8.333333333333334,2.0833333333333335,,
AUT,Austria,1998,0.572,0.253,0.003,0.053,0,0,43.447,,,43.447,0.572,0.053,,,0.12198770916288809,1.316546597003245,9.265734265734265,0.5244755244755245,,
AUT,Austria,1999,0.573,0.253,0.003,0.059,0,0,43.09,,,43.09,0.573,0.059,,,0.13692271988860524,1.3297748897656068,10.296684118673648,0.5235602094240838,,
AUT,Austria,2000,0.565,0.246,0.001,0.052,0,0,42.285,,,42.285,0.565,0.052,,,0.12297505025422727,1.336171219108431,9.20353982300885,0.1769911504424779,,
AUT,Austria,2001,0.57,0.247,0,0.075,0,0,43.886,,,43.886,0.57,0.075,,,0.17089732488720774,1.298819669142779,13.157894736842104,0,,
AUT,Austria,2002,0.532,0.245,0,0.065,0,0,42.697,,,42.697,0.532,0.065,,,0.15223552005995736,1.2459891795676512,12.218045112781954,0,,
AUT,Austria,2003,0.545,0.249,0,0.068,0,0,42.409,,,42.409,0.545,0.068,,,0.16034332335117546,1.2851045768586857,12.477064220183486,0,,
AUT,Austria,2004,0.54,0.243,0,0.064,0,0,41.958,,,41.958,0.54,0.064,,,0.1525334858668192,1.287001287001287,11.851851851851851,0,,
AUT,Austria,2005,0.541,0.239,0,0.055,0,0,41.012,,,41.012,0.541,0.055,,,0.13410709060762704,1.319126109431386,10.166358595194085,0,,
AUT,Austria,2006,0.564,0.229,0,0.049,0,0,40.408,,,40.408,0.564,0.049,,,0.12126311621461097,1.3957632152049098,8.687943262411348,0,,
AUT,Austria,2007,0.554,0.22,0,0.055,0,0,40.548,,,40.548,0.554,0.055,,,0.1356417085922857,1.3662819374568413,9.927797833935017,0,,
AUT,Austria,2008,0.522,0.222,0,0.046,0.002,0,41.391,,,41.391,0.522,0.046,,,0.11113527095262254,1.2611437268971517,8.812260536398467,0,,
AUT,Austria,2009,0.525,0.232,0,0.04,0.005,0,40.98,,,40.98,0.525,0.04,,,0.09760858955588093,1.2811127379209373,7.619047619047619,0,,
AUT,Austria,2010,0.525,0.23,0,0.012,0.003,0,40.958,,,40.958,0.525,0.012,,,0.029298305581327216,1.2818008691830658,2.2857142857142856,0,,
AUT,Austria,2011,0.508,0.224,0,0.011,0.006,0,41.119,,,41.119,0.508,0.011,,,0.026751623337143413,1.2354386050244412,2.1653543307086616,0,,
AUT,Austria,2012,0.554,0.222,0,0.007,0.003,0,41.767,,,41.767,0.554,0.007,,,0.016759642780185314,1.3264060143175236,1.263537906137184,0,,
AUT,Austria,2013,0.723,0.227,0,0.006,0.225,0,42.635,,,42.635,0.723,0.006,,,0.014072944763691805,1.6957898440248622,0.8298755186721992,0,,
AUT,Austria,2014,0.597,0.225,0,0.001,0.088,0,42.699,,,42.699,0.597,0.001,,,0.0023419752219021525,1.3981592074755849,0.16750418760469013,0,,
AUT,Austria,2015,0.571,0.221,0,0.003,0.022,0,43.126,,,43.126,0.571,0.003,,,0.0069563604322218624,1.3240272689328942,0.5253940455341507,0,,
AUT,Austria,2016,0.546,0.216,0,0.001,0.015,0,41.753,,,41.753,0.546,0.001,,,0.0023950374823365986,1.307690465355783,0.18315018315018314,0,,
AUT,Austria,2017,0.526,0.218,0,0,0.007,0,41.871,,,41.871,0.526,0,,,0,1.2562394019727257,0,0,,
AUT,Austria,2018,0.545,0.209,0,0.002,0.019,0,42.261,,,42.261,0.545,0.002,,,0.00473249568159769,1.2896050732353705,0.36697247706422015,0,,
AUT,Austria,2019,0.543,0.209,0,0,0.003,0,42.617,,,42.617,0.543,0,,,0,1.2741394279278224,0,0,,
AUT,Austria,2020,0.576,0.226,0,0,0.004,0,42.102,,,42.102,0.576,0,,,0,1.3681060282171869,0,0,,
AUT,Austria,2021,0.631,0.219,0,0,0.003,0,43.383,,,43.383,0.631,0,,,0,1.4544867805361545,0,0,,
AUT,Austria,2022,0.589,0.201,0,0,0.01,0,43.181,,,43.181,0.589,0,,,0,1.3640258447002154,0,0,,
BEL,Belgium,1990,1.575,0.352,0,0.296,0,0.058,41.393,0.279,0.017,41.393,1.575,0.296,0.279,0.017,0.7150967554900587,3.804991182083927,18.793650793650794,0,0.05743243243243244,0.9425675675675677
BEL,Belgium,1991,1.539,0.386,0,0.325,0,0.052,41.608,0.307,0.018,41.608,1.539,0.325,0.307,0.018,0.7810997885022112,3.698807921553547,21.117608836907085,0,0.05538461538461538,0.9446153846153845
BEL,Belgium,1992,1.527,0.385,0,0.301,0,0.049,41.18,0.282,0.018,41.18,1.527,0.301,0.282,0.018,0.7309373482272948,3.7081107333657113,19.71185330713818,0,0.05980066445182724,0.93687707641196
BEL,Belgium,1993,1.685,0.418,0.002,0.32,0.05,0.048,42.632,0.302,0.018,42.632,1.685,0.32,0.302,0.018,0.7506098705197974,3.952430099455808,18.991097922848667,0.11869436201780414,0.056249999999999994,0.94375
BEL,Belgium,1994,1.729,0.423,0.004,0.32,0.048,0.06,42.913,0.299,0.021,42.913,1.729,0.32,0.299,0.021,0.7456947778062593,4.029082096334444,18.507807981492192,0.23134759976865238,0.065625,0.934375
BEL,Belgium,1995,1.636,0.439,0.004,0.327,0.035,0.058,42.837,0.307,0.02,42.837,1.636,0.327,0.307,0.02,0.7633587786259541,3.819128323645446,19.987775061124697,0.24449877750611246,0.06116207951070336,0.9388379204892966
BEL,Belgium,1996,1.781,0.486,0.005,0.364,0.023,0.055,43.351,0.344,0.02,43.351,1.781,0.364,0.344,0.02,0.839657678023575,4.108325067472491,20.437956204379564,0.28074115665356547,0.05494505494505495,0.945054945054945
BEL,Belgium,1997,1.923,0.491,0.025,0.339,0.025,0.099,43.812,0.318,0.021,43.812,1.923,0.339,0.318,0.021,0.7737606135305396,4.389208436044919,17.628705148205928,1.3000520020800832,0.061946902654867256,0.9380530973451326
BEL,Belgium,1998,2.074,0.484,0.029,0.383,0.028,0.099,44.437,0.363,0.021,44.437,2.074,0.383,0.363,0.021,0.8618943673065239,4.667281769696424,18.466730954676954,1.398264223722276,0.05483028720626632,0.9477806788511749
BEL,Belgium,1999,2.062,0.463,0.033,0.391,0.031,0.089,44.239,0.369,0.022,44.239,2.062,0.391,0.369,0.022,0.8838355297362057,4.661045683672778,18.96217264791465,1.600387972841901,0.056265984654731455,0.9437340153452685
BEL,Belgium,2000,2.06,0.454,0.036,0.429,0.029,0.071,43.849,0.406,0.023,43.849,2.06,0.429,0.406,0.023,0.9783575452119775,4.697940659992247,20.825242718446603,1.7475728155339803,0.053613053613053616,0.9463869463869464
BEL,Belgium,2001,1.983,0.442,0.036,0.429,0.028,0.069,43.692,0.406,0.023,43.692,1.983,0.429,0.406,0.023,0.9818731117824773,4.538588299917605,21.633888048411496,1.815431164901664,0.053613053613053616,0.9463869463869464
BEL,Belgium,2002,1.972,0.471,0.038,0.429,0.031,0.075,43.913,0.409,0.02,43.913,1.972,0.429,0.409,0.02,0.9769316603283766,4.490697515542095,21.754563894523326,1.9269776876267748,0.046620046620046623,0.9533799533799533
BEL,Belgium,2003,2.044,0.482,0.037,0.459,0.035,0.071,43.344,0.437,0.022,43.344,2.044,0.459,0.437,0.022,1.058970099667774,4.715762273901809,22.455968688845402,1.8101761252446182,0.04793028322440087,0.952069716775599
BEL,Belgium,2004,2.281,0.459,0.051,0.526,0.207,0.078,43.471,0.47,0.056,43.471,2.281,0.526,0.47,0.056,1.210002070345748,5.2471762784385,23.060061376589214,2.235861464270057,0.10646387832699619,0.8935361216730037
BEL,Belgium,2005,3.023,1.236,0.061,0.564,0.04,0.074,43.357,0.479,0.085,43.357,3.023,0.564,0.479,0.085,1.3008280093179878,6.9723458726387895,18.656963281508432,2.01786304995038,0.15070921985815605,0.849290780141844
BEL,Belgium,2006,3.143,1.234,0.064,0.6,0.063,0.1,43.218,0.495,0.104,43.218,3.143,0.6,0.495,0.104,1.3883104262113006,7.272432782636863,19.090041361756285,2.0362710785873372,0.17333333333333334,0.8250000000000001
BEL,Belgium,2007,3.07,1.207,0.073,0.597,0.047,0.068,42.92,0.495,0.102,42.92,3.07,0.597,0.495,0.102,1.3909599254426839,7.1528424976700835,19.446254071661237,2.3778501628664497,0.1708542713567839,0.8291457286432161
BEL,Belgium,2008,3.06,1.23,0.069,0.625,0.049,0.08,43.593,0.535,0.09,43.593,3.06,0.625,0.535,0.09,1.4337164223613883,7.019475603881356,20.424836601307188,2.254901960784314,0.144,0.8560000000000001
BEL,Belgium,2009,2.958,1.281,0.06,0.592,0.053,0.078,42.699,0.514,0.078,42.699,2.958,0.592,0.514,0.078,1.3864493313660742,6.927562706386567,20.013522650439484,2.0283975659229205,0.13175675675675677,0.8682432432432433
BEL,Belgium,2010,3.099,1.276,0.065,0.625,0.09,0.081,42.882,0.534,0.091,42.882,3.099,0.625,0.534,0.091,1.4574879902989601,7.226808451098364,20.167796063246207,2.0974507905776054,0.1456,0.8544
BEL,Belgium,2011,3.175,1.291,0.068,0.647,0.09,0.076,43.508,0.549,0.098,43.508,3.175,0.647,0.549,0.098,1.4870828353406271,7.2975085041831385,20.37795275590551,2.141732283464567,0.15146831530139104,0.848531684698609
BEL,Belgium,2012,3.274,1.269,0.085,0.707,0.153,0.082,44.331,0.604,0.103,44.331,3.274,0.707,0.604,0.103,1.5948207800410545,7.385351108704969,21.594379963347585,2.596212583995113,0.1456859971711457,0.8543140028288543
BEL,Belgium,2013,3.514,1.32,0.115,0.788,0.223,0.079,45.033,0.67,0.118,45.033,3.514,0.788,0.67,0.118,1.7498279039815248,7.803166566739946,22.42458736482641,3.2726237905520774,0.149746192893401,0.850253807106599
BEL,Belgium,2014,3.537,1.326,0.155,0.685,0.282,0.077,44.75,0.562,0.123,44.75,3.537,0.685,0.562,0.123,1.5307262569832403,7.903910614525139,19.366694939214025,4.382244840260108,0.17956204379562044,0.8204379562043795
BEL,Belgium,2015,3.458,1.304,0.159,0.719,0.154,0.076,44.115,0.601,0.118,44.115,3.458,0.719,0.601,0.118,1.6298311232007252,7.838603649552306,20.792365529207633,4.598033545401966,0.16411682892906815,0.8358831710709319
BEL,Belgium,2016,3.474,1.31,0.245,0.681,0.097,0.103,43.288,0.549,0.132,43.288,3.474,0.681,0.549,0.132,1.573184254296803,8.025318795047127,19.602763385146805,7.052389176741508,0.19383259911894274,0.8061674008810573
BEL,Belgium,2017,3.459,1.293,0.209,0.701,0.112,0.066,43.797,0.565,0.136,43.797,3.459,0.701,0.565,0.136,1.6005662488298285,7.897801219261594,20.265972824515753,6.042208730847065,0.19400855920114124,0.8059914407988588
BEL,Belgium,2018,3.441,1.236,0.207,0.695,0.125,0.114,43.824,0.582,0.113,43.824,3.441,0.695,0.582,0.113,1.5858890105878056,7.851861993428258,20.19761697181052,6.015693112467306,0.16258992805755398,0.8374100719424461
BEL,Belgium,2019,3.418,1.284,0.193,0.613,0.095,0.109,42.385,0.501,0.112,42.385,3.418,0.613,0.501,0.112,1.446266367818804,8.06417364633715,17.934464599180806,5.646576945582211,0.18270799347471453,0.8172920065252854
BEL,Belgium,2020,3.391,1.316,0.214,0.644,0.07,0.071,42.219,0.524,0.121,42.219,3.391,0.644,0.524,0.121,1.5253795684407494,8.031928752457425,18.991447950457093,6.310822766145679,0.18788819875776397,0.8136645962732919
BEL,Belgium,2021,3.543,1.23,0.203,0.721,0.082,0.138,42.065,0.58,0.141,42.065,3.543,0.721,0.58,0.141,1.7140140259122787,8.422679186972545,20.34998588766582,5.729607677109795,0.1955617198335645,0.8044382801664355
BEL,Belgium,2022,3.253,1.202,0.198,0.646,0.059,0.136,42.377,0.505,0.14,42.377,3.253,0.646,0.505,0.14,1.524411827170399,7.676333860348773,19.858592068859515,6.086689209960037,0.21671826625386997,0.781733746130031
CAN,Canada,1990,3.515,2.9,0.274,0,0.34,0,35.072,0,0,35.072,3.515,0,0,0,0,10.02223996350365,0,7.795163584637269,,
CAN,Canada,1991,3.711,3.102,0.257,0,0.351,0,35.503,0,0,35.503,3.711,0,0,0,0,10.452637805255893,0,6.925357046618162,,
CAN,Canada,1992,3.901,3.304,0.312,0.001,0.284,0,35.067,0.001,0,35.067,3.901,0.001,0.001,0,0.002851683919354379,11.12441896940143,0.02563445270443476,7.997949243783646,0,1
CAN,Canada,1993,3.876,3.284,0.321,0,0.27,0,34.444,0,0,34.444,3.876,0,0,0,0,11.253048426431308,0,8.281733746130032,,
CAN,Canada,1994,3.8,3.207,0.33,0,0.264,0,34.403,0,0,34.403,3.8,0,0,0,0,11.045548353341278,0,8.68421052631579,,
CAN,Canada,1995,3.692,3.119,0.348,0,0.225,0,34.628,0,0,34.628,3.692,0,0,0,0,10.661892110430864,0,9.42578548212351,,
CAN,Canada,1996,3.677,3.068,0.37,0,0.239,0,34.941,0,0,34.941,3.677,0,0,0,0,10.52345382215735,0,10.062550992657057,,
CAN,Canada,1997,3.67,3.017,0.385,0,0.268,0,35.791,0,0,35.791,3.67,0,0,0,0,10.25397446285379,0,10.490463215258856,,
CAN,Canada,1998,3.706,3.066,0.387,0,0.253,0,35.711,0,0,35.711,3.706,0,0,0,0,10.377754753437317,0,10.442525634106854,,
CAN,Canada,1999,3.57,2.943,0.371,0,0.255,0,35.487,0,0,35.487,3.57,0,0,0,0,10.060021979879954,0,10.392156862745098,,
CAN,Canada,2000,3.301,2.687,0.371,0,0.244,0,34.673,0,0,34.673,3.301,0,0,0,0,9.520376085138292,0,11.239018479248712,,
CAN,Canada,2001,3.664,2.997,0.318,0,0.246,0,34.085,0,0,34.085,3.664,0,0,0,0,10.749596596743435,0,8.679039301310043,,
CAN,Canada,2002,3.579,2.937,0.277,0,0.25,0,33.081,,,33.081,3.579,0,,,0,10.818899065929083,0,7.739592064822576,,
CAN,Canada,2003,3.538,2.907,0.239,0,0.258,0,32.7,,,32.7,3.538,0,,,0,10.819571865443423,0,6.755228942905596,,
CAN,Canada,2004,3.531,2.874,0.247,0,0.25,0,32.713,,,32.713,3.531,0,,,0,10.793873995047841,0,6.9951854998583975,,
CAN,Canada,2005,3.503,2.838,0.243,0,0.257,0,32.661,,,32.661,3.503,0,,,0,10.72532990416705,0,6.936911218955181,,
CAN,Canada,2006,3.465,2.82,0.223,0,0.255,0,32.725,,,32.725,3.465,0,,,0,10.588235294117645,0,6.4357864357864365,,
CAN,Canada,2007,3.455,2.825,0.188,0,0.26,0,32.495,,,32.495,3.455,0,,,0,10.632404985382369,0,5.441389290882778,,
CAN,Canada,2008,3.597,2.864,0.129,0.011,0.437,0,31.235,0.011,0,31.235,3.597,0.011,0.011,0,0.035216904113974705,11.51592764526973,0.3058103975535168,3.586321934945788,0,1
CAN,Canada,2009,3.931,3.174,0.125,0.012,0.45,0,32.346,0.012,0,32.346,3.931,0.012,0.012,0,0.03709886848451122,12.152971001051135,0.30526583566522514,3.1798524548460954,0,1
CAN,Canada,2010,3.826,3.103,0.091,0.011,0.435,0,31.007,0.011,0,31.007,3.826,0.011,0.011,0,0.03547586028961202,12.339149224368692,0.2875065342394145,2.3784631468897017,0,1
CAN,Canada,2011,3.687,3.019,0.053,0.012,0.411,0,30.803,0.012,0,30.803,3.687,0.012,0.012,0,0.03895724442424439,11.969613349349089,0.3254678600488202,1.4374830485489558,0,1
CAN,Canada,2012,3.705,3.049,0.035,0.011,0.425,0,31.177,0.011,0,31.177,3.705,0.011,0.011,0,0.03528241973249511,11.883760464444943,0.29689608636977055,0.9446693657219973,0,1
CAN,Canada,2013,3.704,3.037,0.022,0.012,0.442,0,31.132,0.012,0,31.132,3.704,0.012,0.012,0,0.03854554798920724,11.897725812668638,0.32397408207343414,0.5939524838012958,0,1
CAN,Canada,2014,3.674,3.021,0.018,0.011,0.419,0,31.266,0.011,0,31.266,3.674,0.011,0.011,0,0.03518198682274675,11.750783598797417,0.2994011976047904,0.4899292324442025,0,1
CAN,Canada,2015,3.908,3.148,0.019,0.013,0.478,0,32.82,0.013,0,32.82,3.908,0.013,0.013,0,0.039609993906154786,11.90737355271176,0.3326509723643808,0.4861821903787103,0,1
CAN,Canada,2016,4.008,3.224,0.02,0.013,0.44,0,33.258,0.013,0,33.258,4.008,0.013,0.013,0,0.039088339647603575,12.051235792891934,0.3243512974051896,0.499001996007984,0,1
CAN,Canada,2017,3.931,3.124,0.02,0.014,0.438,0,33.044,0.014,0,33.044,3.931,0.014,0.014,0,0.042367752088124926,11.89625953274422,0.35614347494276266,0.5087763927753752,0,1
CAN,Canada,2018,3.851,3.072,0.02,0.015,0.454,0,33.482,0.015,0,33.482,3.851,0.015,0.015,0,0.04480019114748223,11.501702407263604,0.3895092183848351,0.5193456245131135,0,1
CAN,Canada,2019,3.868,3.095,0.02,0.015,0.449,0,33.082,0.015,0,33.082,3.868,0.015,0.015,0,0.045341877758297566,11.692158877939665,0.3877973112719752,0.5170630816959669,0,1
CAN,Canada,2020,4.045,3.233,0.021,0.015,0.41,0,34.468,0.015,0,34.468,4.045,0.015,0.015,0,0.043518625971915977,11.735522803760007,0.3708281829419036,0.5191594561186651,0,1
CAN,Canada,2021,3.892,2.918,0.019,0.018,0.448,0,34.799,0.018,0,34.799,3.892,0.018,0.018,0,0.051725624299548835,11.184229431880226,0.4624871531346352,0.4881808838643371,0,1
CAN,Canada,2022,3.503,2.655,0.02,0.017,0.426,0,33.832,0.017,0,33.832,3.503,0.017,0.017,0,0.050248285646725,10.35410262473398,0.4852983157293748,0.5709391949757351,0,1
CHE,Switzerland,1990,2.053,0.121,0.916,0.241,0,0.167,23.167,0.241,,23.167,2.053,0.241,0.241,,1.0402728018301894,8.861742996503647,11.738918655625913,44.61763273258646,,1
CHE,Switzerland,1991,1.873,0.12,0.868,0.216,0,0.134,23.026,0.216,,23.026,1.873,0.216,0.216,,0.93807000781725,8.134282984452359,11.532301121195943,46.342765616657765,,1
CHE,Switzerland,1992,1.904,0.124,0.898,0.234,0,0.122,23.458,0.234,,23.458,1.904,0.234,0.234,,0.997527495950209,8.11663398414187,12.289915966386555,47.16386554621849,,1
CHE,Switzerland,1993,2.022,0.132,0.945,0.234,0,0.135,23.998,0.234,,23.998,2.022,0.234,0.234,,0.9750812567713976,8.425702141845152,11.572700296735906,46.73590504451039,,1
CHE,Switzerland,1994,2.091,0.136,1.016,0.258,0,0.152,24.41,0.258,,24.41,2.091,0.258,0.258,,1.0569438754608766,8.566161409258502,12.338593974175035,48.58919177427068,,1
CHE,Switzerland,1995,2.018,0.145,1.04,0.251,0,0.139,24.968,0.251,,24.968,2.018,0.251,0.251,,1.005286767061839,8.082345402114706,12.438057482656097,51.536174430128845,,1
CHE,Switzerland,1996,2.121,0.149,1.067,0.257,0,0.142,25.425,0.257,,25.425,2.121,0.257,0.257,,1.0108161258603736,8.342182890855456,12.116925978312116,50.30645921735031,,1
CHE,Switzerland,1997,2.213,0.151,1.055,0.244,0,0.14,25.103,0.244,,25.103,2.213,0.244,0.244,,0.9719953790383618,8.815679400868422,11.025756891098057,47.67284229552643,,1
CHE,Switzerland,1998,2.478,0.155,1.093,0.296,0,0.155,25.829,0.296,,25.829,2.478,0.296,0.296,,1.1459986836501606,9.593867358395602,11.945117029862791,44.108151735270376,,1
CHE,Switzerland,1999,2.595,0.16,1.187,0.331,0,0.175,26.048,0.331,,26.048,2.595,0.331,0.331,,1.2707309582309585,9.96237714987715,12.755298651252408,45.74181117533719,,1
CHE,Switzerland,2000,2.611,0.156,1.114,0.254,0,0.167,27.033,0.254,,27.033,2.611,0.254,0.254,,0.9395923500906299,9.658565457033996,9.728073535044043,42.66564534661049,,1
CHE,Switzerland,2001,2.494,0.148,1.198,0.236,0,0.158,26.347,0.236,,26.347,2.494,0.236,0.236,,0.8957376551410027,9.465973355600259,9.462710505212508,48.03528468323977,,1
CHE,Switzerland,2002,2.446,0.156,1.232,0.271,0,0.162,26.951,0.271,,26.951,2.446,0.271,0.271,,1.005528551816259,9.07573002857037,11.079313164349958,50.36794766966476,,1
CHE,Switzerland,2003,2.314,0.159,1.215,0.19,0,0.169,26.279,0.19,,26.279,2.314,0.19,0.19,,0.7230107690551391,8.805510103124167,8.210890233362143,52.506482281763176,,1
CHE,Switzerland,2004,2.347,0.155,1.216,0.22,0,0.166,25.989,0.22,,25.989,2.347,0.22,0.22,,0.8465119858401631,9.030743776213013,9.373668512995312,51.810822326374094,,1
CHE,Switzerland,2005,2.201,0.157,1.167,0.171,0,0.15,25.951,0.171,,25.951,2.201,0.171,0.171,,0.6589341451196485,8.481368733382142,7.769195820081781,53.0213539300318,,1
CHE,Switzerland,2006,2.181,0.148,1.172,0.149,0,0.153,25.711,0.149,,25.711,2.181,0.149,0.149,,0.5795184940297927,8.482750573684415,6.831728564878496,53.736817973406694,,1
CHE,Switzerland,2007,2.073,0.152,1.189,0.146,0,0.152,25.543,0.146,,25.543,2.073,0.146,0.146,,0.5715851701053126,8.115726422111733,7.042932947419199,57.35648818137965,,1
CHE,Switzerland,2008,1.991,0.149,1.154,0.14,0,0.138,25.922,0.14,,25.922,1.991,0.14,0.14,,0.5400817838129774,7.680734511225985,7.031642390758414,57.96082370668005,,1
CHE,Switzerland,2009,2.031,0.155,1.172,0.162,0,0.15,26.268,0.162,,26.268,2.031,0.162,0.162,,0.6167199634536319,7.731841023298309,7.976366322008863,57.70556376169373,,1
CHE,Switzerland,2010,1.983,0.155,1.138,0.153,0,0.148,25.816,0.153,,25.816,1.983,0.153,0.153,,0.5926557173845677,7.681282925317633,7.715582450832072,57.387796268280376,,1
CHE,Switzerland,2011,1.926,0.152,1.104,0.133,0,0.155,26.18,0.133,,26.18,1.926,0.133,0.133,,0.5080213903743316,7.35676088617265,6.905503634475598,57.32087227414331,,1
CHE,Switzerland,2012,1.795,0.16,1.088,0.138,0,0.146,26.093,0.138,,26.093,1.795,0.138,0.138,,0.5288774767178938,6.8792396428160805,7.688022284122564,60.61281337047354,,1
CHE,Switzerland,2013,1.837,0.161,1.131,0.145,0,0.145,26.246,0.145,,26.246,1.837,0.145,0.145,,0.5524651375447687,6.999161777032691,7.893304300489929,61.567773543821446,,1
CHE,Switzerland,2014,1.885,0.157,1.17,0.175,0,0.135,26.189,0.175,,26.189,1.885,0.175,0.175,,0.6682194814616823,7.197678414601551,9.283819628647214,62.06896551724137,,1
